GeneID	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18
JR_108986005	1422	613	349	621	456	543	431	1868	504	457	540	1023	107	94	202	281	223	363	796	522	475	541	846	744	605	870	484	1015	369	453	756	1198	478	738	758	809
JR_109016292	1411	2086	906	1976	1094	1664	925	3094	1395	645	1795	3952	487	263	826	2114	566	1939	913	1582	2001	1202	1283	3993	2598	2134	2567	2101	1793	4017	1229	1684	913	1482	1429	2076
JR_109005884	1403	1012	1064	1967	1131	1321	1565	2532	1331	1482	1520	1620	526	435	1015	1164	1451	1077	682	641	619	635	792	1041	1335	991	1373	782	971	1349	918	1195	538	805	715	723
JR_26380797	1399	1050	801	1234	716	1053	675	854	726	498	678	466	929	411	702	873	724	825	860	996	745	1001	1128	1009	385	814	581	855	503	447	508	811	717	1277	1120	972
JR_108988866	1398	960	967	1032	833	864	857	1112	997	738	730	724	320	301	675	696	534	602	655	794	1008	797	979	1333	670	913	1079	819	781	936	781	759	575	979	973	1328
JR_109008514	1398	1188	1317	633	603	583	640	753	785	486	353	464	387	402	898	573	510	594	689	607	1075	682	808	1104	544	716	1064	700	643	582	533	638	534	849	806	1077
JR_108979408	1397	660	361	1596	689	1109	483	1097	683	549	1933	901	115	150	105	757	663	260	2063	2621	1498	2396	1847	1598	2600	3397	1861	2970	1381	2733	2789	3694	1763	2741	2161	2071
JR_108993518	1377	1171	1255	2396	1416	1350	2219	1993	1854	2266	1806	2993	234	336	712	1066	1239	1049	826	1020	942	1126	1437	1966	1196	1500	1789	1490	1047	1919	1531	1476	967	1420	1459	1665
JR_109011866	1370	734	469	1754	866	1425	675	1441	828	814	1940	1149	207	175	172	979	940	422	1620	2087	966	2012	1467	1248	2349	2009	940	1971	1187	2489	1749	2883	1124	1960	1611	1658
JR_26380782	1368	711	586	681	431	621	429	655	528	243	304	406	354	359	353	658	478	512	772	751	720	705	970	1043	417	975	1129	1039	690	566	716	875	719	1054	1074	1019
JR_109004006	1354	839	554	1081	759	906	964	1882	1068	1074	1664	2582	408	294	785	716	659	618	1028	783	703	758	1212	1269	964	1972	869	1536	802	981	1203	1773	779	1161	1337	1663
JR_109006576	1350	1381	1097	2187	1123	1286	953	1247	1098	1176	1968	1594	719	618	922	1901	1303	1603	906	1305	910	1142	1301	1560	1293	1532	1646	1271	1133	1831	1290	1569	823	1378	1397	1403
JR_109004988	1348	962	565	908	583	742	450	830	725	432	557	662	214	147	280	676	443	488	446	458	514	553	544	603	468	573	479	562	385	618	578	623	383	596	653	891
JR_108980013	1337	1180	1457	1131	1087	1080	1655	1648	2004	1995	1486	1585	653	681	1872	1083	1128	1647	587	697	767	784	714	1388	1084	752	1669	745	947	1430	702	908	469	899	818	1192
JR_109000687	1328	976	841	643	696	770	507	695	551	451	677	413	3	4	53	413	67	65	528	684	1261	838	716	1408	890	693	838	511	659	1066	1257	1090	550	771	602	987
JR_108982204	1316	1286	1541	1208	1106	1046	1699	3113	1732	1310	979	2234	141	310	812	409	737	626	429	567	951	541	224	849	2002	1455	1699	1187	1067	1507	609	1139	627	930	178	225
JR_108993168	1314	1071	893	1413	931	897	1243	1792	1391	1072	1136	1651	325	263	521	713	616	669	608	805	835	797	770	1229	1063	1088	938	971	755	1173	810	906	557	936	896	1089
JR_109005809	1310	885	425	2054	863	1262	686	1101	832	883	1478	1081	1526	1432	1674	4699	3665	4390	374	530	344	520	656	758	597	583	1843	527	494	596	344	464	255	389	1072	733
JR_109007257	1307	1009	1059	1633	990	1082	1656	1568	1633	1797	1247	1771	541	619	1006	946	1175	1153	600	732	643	738	531	547	1206	1017	1120	834	658	1225	860	1191	502	843	620	571
JR_109021080	1306	1516	1860	1491	1337	1144	1882	2423	1902	2017	1569	2005	792	784	1803	1517	1491	1642	631	676	860	715	653	1031	975	793	1199	686	747	1243	748	840	453	794	802	1024
JR_108981337	1301	1221	1617	1556	1257	1151	2766	2860	1875	3753	1302	2886	958	927	1955	1832	1861	4419	560	662	940	704	648	1377	975	880	1222	696	771	1366	839	859	486	799	870	1171
JR_108989652	1291	1449	2033	1297	1253	1094	1951	1736	2204	2386	1342	2104	945	796	2060	1097	1575	1166	961	919	1123	901	916	1373	1315	1019	1923	932	1113	1519	985	1312	639	1035	1135	1479
JR_109013684	1289	1231	1530	1013	811	674	712	875	697	598	537	647	398	333	742	484	550	499	465	475	434	440	272	473	516	406	510	396	427	493	527	703	309	382	418	447
JR_109013677	1279	997	1112	1280	938	842	1513	1793	1502	1711	1339	1568	719	614	1101	1168	960	1014	497	666	584	547	662	941	881	725	1023	657	631	980	707	908	406	620	740	730
JR_108981659	1273	741	422	1239	924	1031	499	455	723	790	925	581	11	14	59	586	261	168	762	990	844	826	1044	1192	659	855	667	792	878	1414	1200	1292	557	988	1078	1350
JR_109009972	1267	765	759	1698	913	869	575	1091	556	602	797	744	260	240	409	801	858	586	944	1151	1074	1243	1256	1329	1690	1339	1669	980	989	1267	1113	1717	836	1108	966	1167
JR_109011404	1265	1192	1437	991	976	958	1411	1523	1689	1299	909	1369	563	497	1591	911	940	1139	625	540	897	620	771	1367	818	741	1320	704	745	1013	593	616	397	822	892	1477
JR_109013475	1255	1075	1250	1122	977	879	1550	1967	1536	1458	1028	1502	476	385	1228	1032	928	1050	737	718	886	687	579	1291	1042	809	1354	751	825	1380	872	782	458	756	965	1488
JR_109013655	1244	877	1002	1057	915	765	1272	1587	1105	1240	1037	1275	413	417	821	891	886	850	985	1055	1069	978	1222	1373	1493	1275	1664	1013	1045	1814	1477	1523	809	1128	1284	1524
JR_108997109	1242	464	383	1111	479	739	531	1274	581	575	1425	933	107	91	118	437	491	198	1253	1766	802	1558	975	754	2234	1681	799	1679	962	1789	1701	2681	1071	1807	873	798
JR_108989631	1236	1565	1731	1645	1432	1422	1929	1835	1924	1969	1502	2351	710	540	1725	1171	1341	1217	713	940	1001	810	860	1190	1107	952	1418	948	995	1683	831	900	481	957	1044	1346
JR_109007728	1226	562	604	1057	568	673	722	1289	646	652	832	769	221	270	317	522	560	406	363	473	380	416	399	529	739	650	553	521	456	706	649	932	416	564	385	471
JR_108993012	1222	910	1028	697	1224	974	1189	817	1660	1111	1200	928	42	41	230	610	202	606	809	1064	1230	739	1081	1499	1012	839	775	699	1321	2007	1459	1281	788	1074	1138	2530
JR_109020764	1222	1111	1213	1141	784	825	997	951	829	945	526	816	352	541	826	718	743	734	474	374	541	408	417	690	517	620	848	541	453	453	293	532	377	570	476	479
JR_108986973	1220	1219	1264	1426	1006	1016	1914	1668	1654	1802	1317	1780	742	672	1246	1061	1084	1283	762	827	952	758	857	1190	1368	1133	1813	1039	1089	1574	987	1310	613	951	1153	1276
JR_108998139	1204	1060	1222	839	881	818	1153	1173	1412	1016	607	919	500	489	1293	806	705	955	623	556	830	576	662	1133	742	631	1057	577	649	869	544	507	374	709	762	1192
JR_108994828	1199	886	1116	901	907	710	1317	1423	1349	1255	849	1184	484	456	1380	904	848	1073	409	416	574	406	493	825	680	473	915	362	513	748	513	484	290	429	608	931
JR_108981839	1197	597	522	959	442	805	991	2109	973	855	1353	1921	8	27	63	230	311	189	1206	840	604	779	450	403	1985	1447	1635	1196	1338	1670	1571	2241	708	992	394	534
JR_108984143	1195	809	860	998	711	681	848	1977	973	855	873	1210	523	474	985	750	878	810	562	608	534	506	650	791	879	768	963	691	627	825	659	853	489	735	689	716
JR_108982519	1194	1229	1493	1248	1102	1135	1929	2019	2049	1887	1428	1794	703	603	1408	1251	1084	1202	807	923	1274	902	984	1626	1468	1203	2077	1037	1350	1965	1360	1182	663	942	1190	1393
JR_109004755	1193	935	686	3331	1359	1649	1176	1147	1068	1417	1729	1320	711	980	1099	2889	2005	3351	2001	2097	1902	2259	1485	2616	1803	1983	4889	1686	1570	2329	1671	2321	1138	2036	1749	1674
JR_109002633	1191	1089	1118	775	1298	1111	1285	1053	1753	1356	1424	1204	38	53	332	698	333	549	1258	1292	1786	1468	1894	2468	1502	1504	1455	1272	1953	3272	2448	2046	1083	1924	2258	3849
JR_108982574	1188	1673	1931	1322	1226	1022	2148	2475	1839	2393	1232	2315	2863	2038	3439	4485	2819	4670	534	578	784	637	567	975	860	623	1312	616	579	967	625	679	397	711	881	885
JR_109013124	1181	764	782	1239	670	786	1120	1577	1146	991	1182	1566	398	293	329	414	424	372	599	632	578	584	580	755	851	929	642	804	536	829	938	1143	517	794	545	664
JR_118348473	1180	756	900	1053	648	702	733	1676	673	601	1014	1166	240	297	495	495	588	351	810	597	751	761	448	671	1051	838	1431	733	605	1184	919	1120	599	957	544	643
JR_108986377	1175	1028	971	1253	860	836	1102	1696	998	1058	867	1117	628	557	946	998	919	851	568	610	651	658	606	819	904	734	929	685	576	860	671	824	432	709	621	756
JR_108982864	1170	1211	1237	1482	1165	1066	1516	1333	1583	1565	1277	1670	536	550	1105	916	1006	1215	849	981	1327	1000	1107	1649	1375	1208	1952	1145	1216	1847	1355	1413	691	1251	1331	2001
JR_108992749	1163	468	742	1506	735	817	744	1438	608	778	979	1245	119	346	556	883	883	502	480	484	249	449	531	631	804	555	964	396	333	570	582	738	351	538	618	580
JR_109013960	1160	557	622	887	479	607	473	1359	417	442	1115	851	376	307	425	583	652	455	644	537	287	555	305	251	1387	473	607	268	221	360	759	1103	405	649	415	537
JR_109004089	1158	458	296	868	312	511	315	615	401	345	744	528	51	84	63	280	275	107	970	1023	583	1047	564	524	1214	1424	561	1338	584	1016	1383	1935	708	1011	553	578
JR_108999174	1156	678	228	2780	1025	1460	650	2062	662	817	2228	1297	149	214	228	1737	922	736	591	932	630	982	1714	2288	754	939	1398	987	764	1497	525	618	344	626	1393	1788
JR_109002626	1154	1376	1229	1556	1272	1471	1859	1008	1825	2093	1566	1702	594	554	815	1234	878	1051	1282	1320	1640	1536	1818	2146	1535	1574	1965	1356	1939	3045	1929	1939	954	2010	2053	2964
JR_108982593	1152	1066	1121	1077	1861	1610	3212	2693	2130	3072	1209	1978	215	301	997	496	535	763	496	669	988	644	777	2664	1337	1030	1890	836	1025	2163	625	746	468	701	910	1529
JR_108993199	1147	442	267	388	212	338	214	610	291	255	695	362	55	61	63	212	154	57	951	1148	687	1010	629	500	1120	1452	713	1318	633	1250	1623	2101	810	1259	557	586
JR_108997210	1147	727	598	985	592	766	791	1554	761	859	870	947	76	77	245	540	319	491	424	554	518	508	526	644	598	509	379	491	432	793	490	650	311	557	593	605
JR_109005337	1138	1200	1557	1652	1154	1021	1707	1817	1525	1773	1061	1940	1383	1281	1689	1938	1611	2371	613	593	619	577	576	732	1092	1025	1781	703	781	1019	687	1009	450	706	732	690
JR_109013651	1136	605	511	573	417	444	612	1501	533	640	510	745	382	394	774	464	576	574	501	410	357	428	502	658	574	536	551	463	375	535	499	523	254	458	525	675
JR_109019465	1136	876	822	1307	851	904	1066	1543	1253	965	1102	1158	439	482	967	800	992	858	597	605	526	539	547	609	534	630	1117	579	402	589	344	609	335	533	467	492
JR_108984255	1133	658	786	972	594	624	670	1511	627	587	923	943	187	240	363	482	633	362	734	703	858	742	450	786	1078	1037	1785	741	684	1335	952	1431	618	1126	582	543
JR_108996632	1130	728	643	1247	850	985	595	670	810	737	1013	515	397	248	193	1133	1154	550	975	1079	506	955	1001	717	428	441	206	327	445	680	576	1012	579	1058	1129	858
JR_109008275	1127	765	818	1087	747	929	1363	2407	1190	1241	923	1536	204	189	428	426	541	396	395	377	416	379	438	559	630	581	595	402	455	635	447	701	286	426	386	503
JR_109008756	1123	1224	1289	1095	1114	946	1631	1834	1603	1842	1151	1668	691	541	1722	1104	1198	1209	709	824	1049	832	837	1512	1209	867	1429	783	1007	1690	902	958	589	987	1235	1676
JR_108992961	1116	670	643	811	610	706	976	1305	1008	973	998	811	192	218	316	580	517	416	609	679	627	565	645	767	823	672	566	607	667	925	861	910	454	700	582	905
JR_108984237	1115	1127	1242	819	775	663	1164	1127	1207	1141	591	950	549	583	1512	781	722	996	551	532	866	549	747	1282	693	773	1478	661	806	918	550	509	424	726	937	1395
JR_108992990	1106	608	909	450	591	447	486	649	636	410	472	415	166	72	429	224	238	214	244	294	476	261	349	477	227	350	345	265	302	350	494	488	227	343	331	429
JR_108986384	1104	1284	1240	1210	1142	1026	2127	2027	1967	1872	1427	2249	581	598	1227	1129	1107	1041	624	658	888	753	864	1568	1145	907	1664	845	961	1709	737	860	537	926	901	1257
JR_109013548	1101	967	1184	1244	902	860	1170	1759	1181	1214	1068	1168	669	653	1183	1050	1020	1025	610	771	793	723	666	1032	1035	917	1155	804	744	1108	923	1217	541	804	773	849
JR_108987344	1100	1262	1399	1301	1259	1121	1874	1790	1802	2108	1433	1771	589	466	1670	1066	1146	1300	644	629	929	620	682	1314	934	884	1289	733	811	1442	750	794	468	770	930	1274
JR_109006583	1099	1098	1037	999	1095	978	1541	1255	1810	1638	1068	1409	401	400	1032	988	827	889	767	931	1189	919	985	1430	1127	882	1626	816	1204	1587	1037	877	602	1180	1120	1714
JR_108993157	1095	1133	1028	1117	830	764	958	1073	1022	881	545	821	550	516	789	883	923	871	590	583	730	635	609	907	713	648	943	579	544	783	572	735	389	636	717	1003
JR_108985759	1094	874	1133	948	613	679	1075	1841	953	1211	800	1007	791	705	1081	1059	1101	913	496	689	760	614	637	805	977	769	1178	655	655	1039	755	992	398	719	744	857
JR_108989019	1094	1025	1235	996	1070	888	1429	1610	1528	1520	1144	1399	517	546	1294	930	904	929	665	720	884	668	799	1315	1047	1016	1720	782	962	1543	1051	871	541	893	970	1271
JR_108999226	1093	761	915	1202	746	825	1579	1746	1480	1263	961	1009	865	656	936	895	867	676	455	442	488	543	442	557	680	548	659	445	464	714	412	778	341	520	409	426
JR_108991361	1091	824	548	1006	751	802	620	750	581	690	662	517	49	80	154	506	290	295	627	799	948	873	943	1526	861	810	575	722	709	1145	899	1146	560	864	734	1060
JR_108999416	1086	494	276	738	295	475	291	737	362	303	794	470	39	62	75	316	332	122	1105	1335	728	1380	820	712	1561	1536	754	1584	866	1515	1350	2077	843	1514	853	913
JR_109011079	1084	914	927	894	698	716	892	1637	1092	815	704	988	199	234	532	583	565	506	603	692	877	639	653	1145	862	776	904	651	794	926	746	1015	548	789	574	697
JR_108981044	1081	777	991	911	769	659	1231	1860	1196	1113	834	1151	430	369	841	796	656	867	572	575	664	547	628	1084	757	634	843	564	558	965	628	775	408	687	850	1060
JR_108992761	1080	553	516	1079	718	1400	1663	1711	1160	1488	731	833	122	255	315	439	629	355	413	217	341	265	118	332	1050	648	531	517	509	742	638	985	219	417	133	147
JR_109005210	1077	1235	1349	1835	1019	1180	2114	1573	1982	2306	1480	2433	589	511	1279	1004	1172	1476	811	926	735	845	844	1223	1356	1385	1590	1159	1098	1917	1029	1338	697	1055	1095	1005
JR_108996955	1071	546	359	417	305	426	350	1195	414	415	581	1025	127	110	307	240	221	227	598	438	317	440	554	500	466	540	350	530	227	376	586	883	284	464	551	596
JR_109020740	1065	902	1137	885	804	722	1140	1537	1226	1162	932	1070	488	353	1135	638	658	739	374	451	530	391	459	689	495	512	693	416	443	648	441	404	285	469	530	810
JR_108980683	1062	900	1050	1141	955	967	2399	2987	1753	2207	1462	2265	1070	1019	1355	969	850	1534	708	717	800	675	583	992	1648	1144	2208	889	857	1749	777	925	504	816	627	686
JR_108983125	1055	660	689	1003	837	869	917	912	1098	904	895	1034	109	115	239	626	305	567	398	504	656	517	646	864	525	502	537	402	507	770	612	606	357	601	853	1173
JR_108992237	1055	832	1135	861	853	799	1214	1462	1312	1109	760	1021	501	562	1382	850	809	949	415	454	570	474	515	882	603	496	1053	483	503	711	457	420	322	543	619	882
JR_108989854	1053	980	1065	804	622	658	737	809	780	602	444	659	515	351	662	696	671	766	690	731	981	719	939	1187	754	922	1134	837	750	816	687	891	539	915	922	1185
JR_109006942	1051	705	681	876	626	679	681	1160	733	647	758	718	153	207	472	473	419	400	578	837	675	725	615	806	942	875	821	763	551	892	1029	1482	617	903	627	650
JR_108999191	1048	1175	1432	1392	1117	880	1817	2023	1451	1845	1135	1789	806	645	1780	1168	1162	1502	409	454	556	497	412	762	822	674	936	568	547	874	510	620	265	565	581	604
JR_118349675	1048	1147	951	1584	1080	1153	878	1053	958	1031	793	1049	560	548	866	1066	1019	981	652	654	854	853	1079	1249	846	868	1095	798	604	950	775	1090	459	992	1284	1410
JR_109007255	1038	882	863	1342	838	901	1220	1365	1186	1221	1010	1228	317	303	731	673	887	801	684	704	703	779	512	749	1023	929	1148	749	735	1204	865	1136	485	809	582	761
JR_108986974	1036	1056	1958	1013	1019	800	1893	1907	1051	1795	934	1308	1736	1163	1820	540	1454	675	563	557	1051	505	373	798	768	693	1885	504	810	1275	539	842	449	725	431	447
JR_26380847	1033	542	509	728	430	791	753	1604	976	353	717	655	252	458	375	655	404	487	1122	960	471	713	1164	1119	457	1297	956	793	687	641	747	1127	576	1058	1820	1151
JR_109021468	1030	910	783	993	757	696	1237	1850	1168	1154	1042	1427	122	194	524	533	435	624	362	522	489	404	455	821	681	637	789	516	533	984	660	777	356	520	683	901
JR_109013446	1029	507	294	1009	468	703	336	590	380	386	906	429	115	74	125	577	442	218	646	840	625	820	742	728	808	946	539	846	563	1058	959	1299	626	1095	886	1024
JR_109006118	1028	1038	1176	1116	1017	832	1646	1677	1485	1541	1183	1461	550	485	1302	1020	917	1013	706	629	797	694	867	1475	1048	977	1919	608	1088	1792	1082	814	548	938	1052	1473
JR_108985009	1026	1323	1419	1386	1239	1041	2879	2547	1764	4591	1387	2370	2304	1958	3946	3957	3699	6350	686	774	924	740	688	1454	1050	923	2021	944	843	1610	683	839	414	793	1094	1268
JR_108993489	1026	325	155	331	318	307	218	513	315	261	246	213	0	1	52	355	95	116	242	243	214	188	374	369	188	198	148	164	245	288	385	238	176	283	416	627
JR_108979639	1025	1154	928	1524	1198	1164	1544	1499	1334	1602	2012	1700	207	134	485	933	956	742	1032	1283	1300	1282	1540	1957	1380	1355	1095	1180	1671	2280	1337	1609	964	1643	1474	1781
JR_109020091	1025	464	227	961	407	656	369	938	426	414	984	526	84	109	96	452	441	176	975	1114	624	1084	932	723	1174	1337	656	1228	680	1328	1143	1619	755	1256	930	867
JR_108984926	1022	804	857	743	630	545	963	1654	1033	858	583	993	363	366	958	712	667	681	285	311	469	324	342	569	460	340	690	287	392	588	410	356	239	388	404	647
JR_108985511	1019	1291	1411	1203	1286	1001	1797	1430	2034	2324	1359	2059	712	527	1710	1124	1186	1359	692	646	907	738	722	1423	1111	796	1532	722	872	1540	897	730	441	799	1011	1628
JR_109013228	1017	1744	2295	1763	1673	1236	2127	1751	2345	2090	1417	3031	388	381	1801	637	887	1697	457	634	1027	676	693	1763	994	1027	1796	941	974	2207	782	908	464	854	943	1189
JR_108989461	1013	613	615	612	300	475	289	515	362	260	230	301	188	160	322	330	334	388	533	520	576	492	636	715	294	645	632	608	440	371	424	557	367	577	561	565
JR_109020673	1010	1124	1251	1269	1116	1079	1570	1221	1412	1665	1312	1601	604	506	1043	1073	1032	1042	506	597	684	569	714	1107	997	752	1107	692	733	1078	726	745	499	806	716	969
JR_108987060	1006	830	897	986	700	790	1290	1116	1225	1346	842	1111	507	419	850	791	730	758	594	607	779	727	575	906	942	767	1286	681	722	1154	768	864	500	714	798	991
JR_109010267	1005	1221	1478	1484	1151	1002	1431	2203	1342	1540	1690	1988	3818	2676	3719	5208	5069	2996	540	686	764	588	629	924	2096	944	2216	797	913	1068	726	915	449	801	881	807
JR_109009027	1001	761	708	797	576	657	735	1025	784	627	579	710	47	45	238	261	197	234	263	278	383	339	318	588	384	341	276	350	268	535	359	419	216	331	345	517
JR_108984384	1000	688	734	926	597	626	773	1379	761	780	630	737	305	374	593	525	553	438	353	383	417	366	346	562	584	404	566	435	385	541	391	588	294	469	345	350
JR_109009381	999	882	748	1034	663	715	945	871	904	866	690	980	265	289	484	573	471	628	353	384	450	460	438	581	471	544	614	454	395	519	373	551	266	463	421	523
JR_26380897	995	389	250	580	217	581	153	260	230	120	227	100	312	311	161	276	336	246	412	474	321	465	439	411	138	401	419	510	158	174	336	439	348	597	472	462
JR_108997169	986	3199	2678	1904	875	373	145	265	128	311	361	207	2085	1343	1624	2362	4634	1999	221	289	260	244	90	77	1002	258	438	146	172	134	162	280	158	260	230	200
JR_108995220	983	570	587	777	502	646	823	1276	814	634	561	788	49	95	165	273	290	201	432	469	451	446	505	693	668	781	564	608	586	630	438	632	365	527	391	497
JR_108981803	982	903	862	954	736	841	1018	1019	997	1031	687	887	486	364	835	578	572	694	466	506	591	569	584	964	554	660	864	649	585	807	495	638	318	649	714	871
JR_108987180	981	604	396	791	559	771	523	916	608	573	1173	866	145	130	161	526	598	283	1101	1209	599	1137	998	749	1461	1528	709	1344	739	1502	1293	1965	886	1437	1116	1185
JR_108988028	981	678	849	793	669	618	859	1205	953	883	724	781	438	471	739	756	647	604	514	589	644	542	593	788	733	645	1051	564	518	833	630	672	361	608	648	809
JR_109005940	981	745	795	701	473	552	431	803	476	331	277	424	285	332	385	420	410	426	473	461	590	539	662	854	423	597	691	641	455	443	451	667	424	646	547	552
JR_108979498	977	821	1005	807	704	636	892	974	898	998	647	806	634	581	871	899	674	730	418	438	540	431	368	547	627	560	693	449	489	713	462	656	357	546	385	404
JR_109020928	977	770	869	675	567	594	612	1183	792	605	445	820	221	200	482	453	403	518	469	552	665	533	561	850	588	643	802	584	508	676	687	772	424	679	540	719
JR_108987724	975	600	679	1454	757	884	845	1328	905	828	1014	1094	295	265	348	800	779	491	578	749	513	684	678	752	974	830	711	758	583	827	723	919	496	766	554	558
JR_108992262	975	669	771	726	598	611	772	1059	834	655	589	717	565	461	724	764	661	627	668	654	760	573	816	1146	894	904	1228	875	770	1038	719	965	560	862	866	1086
JR_108997696	974	584	486	646	581	560	354	551	501	402	459	554	93	46	124	417	159	475	264	362	487	378	446	565	321	300	338	266	362	571	551	416	291	412	632	853
JR_108998748	973	559	380	1122	487	732	504	920	560	560	1164	817	79	93	128	471	433	207	1039	1158	788	1113	929	869	1671	1567	986	1629	892	1790	1437	2011	820	1316	1039	1041
JR_108990379	971	887	874	1180	822	955	1074	1035	1066	917	862	955	597	446	750	868	892	724	697	738	757	782	950	1212	784	923	1134	821	852	1086	654	951	610	1032	849	1040
JR_108995160	971	887	822	1263	850	862	705	1373	648	755	713	1043	618	415	813	802	1122	673	492	548	503	511	408	536	515	401	588	343	290	453	445	695	324	600	512	451
JR_109006840	970	701	549	1364	568	776	879	1025	1067	866	1020	790	246	124	162	513	479	197	745	872	856	1052	789	1027	1900	1221	1096	1127	930	1596	766	1271	623	1014	779	765
JR_108993916	962	721	863	716	751	643	1026	1619	1040	994	811	1021	410	359	818	719	709	626	359	377	471	378	446	722	554	482	607	394	448	742	462	436	282	410	444	729
